,id,agency,code_parts,composite_element,description,element_id,group_begin_end,group_req_designator,group_requirement_designator_id,hash_flag,maximum_length,minimum_length,position,release,repeat_factor,requirement_designator,rules,segment_id,sub_element_req_designator,tracking_flag,type,version
692065,692066,X,,False,ENTITY IDENTIFIER CODE,0098,,,,,3,2,2,0,1,O,,LCD,O,,ID,006010
692066,692067,X,,False,ACTION CODE,0306,,,,,2,1,3,0,1,O,,LCD,O,,ID,006010
692067,692068,X,,False,DATE,0373,,,,,8,8,4,0,1,O,,LCD,O,,DT,006010
692069,692070,X,,False,IDENTIFICATION CODE QUALIFIER,0066,,,,,2,1,5,0,1,C,P  005006,LCD,C,,ID,006010
692070,692071,X,,False,IDENTIFICATION CODE,0067,,,,,80,2,6,0,1,C,,LCD,C,,AN,006010
692071,692072,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,1,0,1,M,,LCT,M,,AN,006010
692072,692073,X,,False,PACKAGING FORM CODE,0211,,,,,3,3,2,0,1,M,,LCT,M,,ID,006010
692073,692074,X,,False,DESCRIPTION,0352,,,,,80,1,3,0,1,O,,LCT,O,,AN,006010
692074,692075,X,,False,WEIGHT UNIT CODE,0188,,,,,1,1,4,0,1,C,P  004005,LCT,C,,ID,006010
692075,692076,X,,False,UNIT WEIGHT,0395,,,,,8,1,5,0,1,C,,LCT,C,,R8,006010
692076,692077,X,,False,MEASUREMENT UNIT QUALIFIER,0090,,,,,1,1,6,0,1,C,L  006007008009,LCT,C,,ID,006010
692077,692078,X,,False,LENGTH,0082,,,,,8,1,7,0,1,C,C  007006,LCT,C,,R8,006010
692078,692079,X,,False,WIDTH,0189,,,,,8,1,8,0,1,C,C  008006,LCT,C,,R8,006010
692079,692080,X,,False,HEIGHT,0065,,,,,8,1,9,0,1,C,C  009006,LCT,C,,R8,006010
692080,692081,X,,False,VOLUME UNIT QUALIFIER,0184,,,,,1,1,10,0,1,C,P  010011,LCT,C,,ID,006010
692081,692082,X,,False,VOLUME,0183,,,,,8,1,11,0,1,C,,LCT,C,,R8,006010
692082,692083,X,,False,PALLET EXCHANGE CODE,0399,,,,,1,1,12,0,1,O,,LCT,O,,ID,006010
692083,692084,X,,False,NUMBER OF SHIPMENTS,0021,,,,,5,1,1,0,1,C,P  001002,LC1,C,,N0,006010
692084,692085,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,,,,,2,2,2,0,1,C,,LC1,C,,ID,006010
692085,692086,X,,False,NUMBER,1470,,,,,9,1,3,0,1,O,,LC1,O,,N0,006010
692086,692087,X,,False,TRANSPORTATION METHOD/TYPE CODE,0091,,,,,2,1,4,0,1,O,,LC1,O,,ID,006010
692087,692088,X,,False,STANDARD CARRIER ALPHA CODE,0140,,,,,4,2,5,0,1,O,,LC1,O,,ID,006010
692088,692089,X,,False,NUMBER OF SHIPMENTS,0021,,,,,5,1,6,0,1,O,,LC1,O,,N0,006010
692089,692090,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,7,0,1,O,,LC1,O,,ID,006010
692090,692091,X,,False,LANE RANKING,1664,,,,,4,1,8,0,1,O,,LC1,O,,R4,006010
692091,692092,X,,False,FREIGHT RATE,0060,,,,,15,1,9,0,1,C,C  009011,LC1,C,,R,006010
692092,692093,X,,False,FREIGHT RATE,0060,,,,,15,1,10,0,1,C,C  010011,LC1,C,,R,006010
692093,692094,X,,False,RATE/VALUE QUALIFIER,0122,,,,,2,2,11,0,1,C,L  011009010,LC1,C,,ID,006010
692094,692095,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,12,0,1,O,,LC1,O,,ID,006010
692095,692096,X,,False,LEAD TIME CODE,0345,,,,,2,2,1,0,1,M,,LDT,M,,ID,006010
692096,692097,X,,False,QUANTITY,0380,,,,,15,1,2,0,1,M,,LDT,M,,R,006010
692097,692098,X,,False,UNIT OF TIME PERIOD OR INTERVAL,0344,,,,,2,2,3,0,1,M,,LDT,M,,ID,006010
692098,692099,X,,False,DATE,0373,,,,,8,8,4,0,1,O,,LDT,O,,DT,006010
692099,692100,X,,False,LOOP IDENTIFIER CODE,0447,,,,,4,1,1,0,1,M,,LE,M,,AN,006010
692100,692101,X,,False,EPA WASTE STREAM NUMBER CODE,0806,,,,,6,4,1,0,1,O,,LEP,O,,ID,006010
692101,692102,X,,False,WASTE CHARACTERISTICS CODE,0807,,,,,16,12,2,0,1,O,,LEP,O,,ID,006010
692102,692103,X,,False,STATE OR PROVINCE CODE,0156,,,,,2,2,3,0,1,C,P  003004,LEP,C,,ID,006010
692103,692104,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,4,0,1,C,,LEP,C,,AN,006010
692104,692105,X,,False,REFERENCE IDENTIFICATION QUALIFIER,0128,,,,,3,2,1,0,1,M,,LEQ,M,,ID,006010
692105,692106,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,2,0,1,M,,LEQ,M,,AN,006010
692106,692107,X,,False,YEAR,1095,,,,,4,4,3,0,1,M,,LEQ,M,,N0,006010
692107,692108,X,,False,MONTH OF THE YEAR CODE,1108,,,,,2,2,4,0,1,M,,LEQ,M,,ID,006010
692108,692109,X,,False,STANDARD CARRIER ALPHA CODE,0140,,,,,4,2,5,0,1,M,,LEQ,M,,ID,006010
692109,692110,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,6,0,1,M,,LEQ,M,,AN,006010
692110,692111,X,,False,MONETARY AMOUNT,0782,,,,,18,1,7,0,1,M,,LEQ,M,,R,006010
692111,692112,X,,False,DATE,0373,,,,,8,8,8,0,1,O,,LEQ,O,,DT,006010
692112,692113,X,,False,EXCHANGE RATE,0280,,,,,10,4,9,0,1,O,,LEQ,O,,R,006010
692113,692114,X,,False,SURFACE/LAYER/POSITION CODE,0752,,,,,2,2,1,0,1,O,,LET,O,,ID,006010
692114,692115,X,,False,EQUIPMENT DESCRIPTION CODE,0040,,,,,2,2,2,0,1,C,R  002004,LET,C,,ID,006010
692115,692116,X,,False,SHAPE CODE,1585,,,,,2,1,3,0,1,O,,LET,O,,ID,006010
692116,692117,X,,False,CAR TYPE CODE,0301,,,,,4,1,4,0,1,C,,LET,C,,ID,006010
692117,692118,X,,False,DESCRIPTION,0352,,,,,80,1,1,0,1,M,,LFG,M,,AN,006010
692118,692119,X,,False,HAZARDOUS CLASSIFICATION,0215,,,,,30,1,2,0,1,M,,LFG,M,,ID,006010
692119,692120,X,,False,UN/NA IDENTIFICATION CODE,0277,,,,,6,6,3,0,1,M,,LFG,M,,ID,006010
692120,692121,X,,False,HAZARDOUS PLACARD NOTATION,0218,,,,,40,14,4,0,1,M,,LFG,M,,ID,006010
692121,692122,X,,False,PACKING GROUP CODE,0254,,,,,3,1,5,0,1,O,,LFG,O,,ID,006010
692122,692123,X,,False,HAZARDOUS MATERIAL REGULATIONS EXCEPTION CODE,1577,,,,,1,1,6,0,1,O,,LFG,O,,ID,006010
692123,692124,X,,False,HAZARDOUS MATERIAL SHIPMENT INFORMATION QUALIFIER,0808,,,,,3,3,1,0,1,M,,LFH,M,,ID,006010
692124,692125,X,,False,HAZARDOUS MATERIAL SHIPMENT INFORMATION,0809,,,,,25,1,2,0,1,M,,LFH,M,,AN,006010
692125,692126,X,,False,HAZARDOUS MATERIAL SHIPMENT INFORMATION,0809,,,,,25,1,3,0,1,O,,LFH,O,,AN,006010
692126,692127,X,,False,HAZARD ZONE CODE,1023,,,,,1,1,4,0,1,O,,LFH,O,,ID,006010
692127,692128,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,,,,,2,2,5,0,1,C,P  005006,LFH,C,,ID,006010
692128,692129,X,,False,QUANTITY,0380,,,,,15,1,6,0,1,C,,LFH,C,,R,006010
692129,692130,X,,False,QUANTITY,0380,,,,,15,1,7,0,1,O,,LFH,O,,R,006010
692130,692131,X,,False,DATE,0373,,,,,8,8,8,0,1,O,,LFH,O,,DT,006010
692131,692132,X,,False,STANDARD POINT LOCATION CODE,0154,,,,,9,6,1,0,1,M,,LFI,M,,ID,006010
692132,692133,X,,False,DATE,0373,,,,,8,8,2,0,1,M,,LFI,M,,DT,006010
692133,692134,X,,False,TIME,0337,,,,,8,4,3,0,1,M,,LFI,M,,TM,006010
692134,692135,X,,False,EQUIPMENT STATUS CODE,0578,,,,,2,1,4,0,1,M,,LFI,M,,ID,006010
692135,692136,X,,False,INDUSTRY CODE,1271,,,,,30,1,5,0,1,M,,LFI,M,,AN,006010
692136,692137,X,,False,INDUSTRY CODE,1271,,,,,30,1,6,0,1,O,,LFI,O,,AN,006010
692137,692138,X,,False,INDUSTRY CODE,1271,,,,,30,1,7,0,1,O,,LFI,O,,AN,006010
692138,692139,X,,False,INTERCHANGE TRAIN IDENTIFICATION,0041,,,,,10,1,8,0,1,O,,LFI,O,,AN,006010
692139,692140,X,,False,LADING LINE ITEM NUMBER,0213,,,,,6,1,1,0,1,M,,LH,M,,N0,006010
692140,692141,X,,False,HAZARDOUS MNEMONIC CODE,0758,,,,,3,2,2,0,1,M,,LH,M,,ID,006010
692141,692142,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,3,0,1,M,,LH,M,,AN,006010
692142,692143,X,,False,REFERENCE IDENTIFICATION QUALIFIER,0128,,,,,3,2,4,0,1,M,,LH,M,,ID,006010
692143,692144,X,,False,REPORTABLE QUANTITY CODE,0759,,,,,2,2,5,0,1,O,,LH,O,,ID,006010
692144,692145,X,,False,LIMITED QUANTITY INDICATION CODE,0760,,,,,1,1,6,0,1,O,,LH,O,,ID,006010
692145,692146,X,,False,HAZARDOUS MATERIAL SHIPPING NAME,0224,,,,,25,1,1,0,1,M,,LHE,M,,AN,006010
692146,692147,X,,False,HAZARDOUS PLACARD NOTATION,0218,,,,,40,14,2,0,1,M,,LHE,M,,ID,006010
692147,692148,X,,False,REFERENCE IDENTIFICATION QUALIFIER,0128,,,,,3,2,3,0,1,M,,LHE,M,,ID,006010
692148,692149,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,4,0,1,M,,LHE,M,,AN,006010
692149,692150,X,,False,REPORTABLE QUANTITY CODE,0759,,,,,2,2,5,0,1,O,,LHE,O,,ID,006010
692150,692151,X,,False,REFERENCE IDENTIFICATION QUALIFIER,0128,,,,,3,2,1,0,1,M,,LHR,M,,ID,006010
692151,692152,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,2,0,1,M,,LHR,M,,AN,006010
692152,692153,X,,False,DATE,0373,,,,,8,8,3,0,1,O,,LHR,O,,DT,006010
692153,692154,X,,False,HAZARDOUS CLASSIFICATION,0215,,,,,30,1,1,0,1,O,,LHT,O,,ID,006010
692154,692155,X,,False,HAZARDOUS PLACARD NOTATION,0218,,,,,40,14,2,0,1,O,,LHT,O,,ID,006010
692155,692156,X,,False,HAZARDOUS ENDORSEMENT,0222,,,,,25,4,3,0,1,O,,LHT,O,,ID,006010
692156,692157,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,,,,,2,2,1,0,1,M,,LH1,M,,ID,006010
692157,692158,X,,False,LADING QUANTITY,0080,,,,,7,1,2,0,1,M,,LH1,M,,N0,006010
692158,692159,X,,False,UN/NA IDENTIFICATION CODE,0277,,,,,6,6,3,0,1,O,,LH1,O,,ID,006010
692159,692160,X,,False,HAZARDOUS MATERIALS PAGE,0200,,,,,6,1,4,0,1,O,,LH1,O,,AN,006010
692160,692161,X,,False,COMMODITY CODE,0022,,,,,30,1,5,0,1,O,,LH1,O,,AN,006010
692161,692162,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,,,,,2,2,6,0,1,O,,LH1,O,,ID,006010
692162,692163,X,,False,QUANTITY,0380,,,,,15,1,7,0,1,O,,LH1,O,,R,006010
692163,692164,X,,False,COMPARTMENT ID CODE,0595,,,,,1,1,8,0,1,O,,LH1,O,,ID,006010
692164,692165,X,,False,RESIDUE INDICATOR CODE,0665,,,,,1,1,9,0,1,O,,LH1,O,,ID,006010
692165,692166,X,,False,PACKING GROUP CODE,0254,,,,,3,1,10,0,1,O,,LH1,O,,ID,006010
692166,692167,X,,False,INTERIM HAZARDOUS MATERIAL REGULATORY NUMBER,1375,,,,,5,1,11,0,1,O,,LH1,O,,AN,006010
692167,692168,X,,False,INDUSTRY CODE,1271,,,,,30,1,12,0,1,O,,LH1,O,,AN,006010
692168,692169,X,,False,HAZARDOUS CLASSIFICATION,0215,,,,,30,1,1,0,1,O,,LH2,O,,ID,006010
692169,692170,X,,False,HAZARDOUS CLASS QUALIFIER,0983,,,,,1,1,2,0,1,O,,LH2,O,,ID,006010
692170,692171,X,,False,HAZARDOUS PLACARD NOTATION,0218,,,,,40,14,3,0,1,O,,LH2,O,,ID,006010
692171,692172,X,,False,HAZARDOUS ENDORSEMENT,0222,,,,,25,4,4,0,1,O,,LH2,O,,ID,006010
692172,692173,X,,False,REPORTABLE QUANTITY CODE,0759,,,,,2,2,5,0,1,O,,LH2,O,,ID,006010
692173,692174,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,,,,,2,2,6,0,1,C,P  006007,LH2,C,,ID,006010
692174,692175,X,,False,TEMPERATURE,0408,,,,,4,1,7,0,1,C,,LH2,C,,R4,006010
692175,692176,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,,,,,2,2,8,0,1,C,P  008009,LH2,C,,ID,006010
692176,692177,X,,False,TEMPERATURE,0408,,,,,4,1,9,0,1,C,,LH2,C,,R4,006010
692177,692178,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,,,,,2,2,10,0,1,C,P  010011,LH2,C,,ID,006010
692178,692179,X,,False,TEMPERATURE,0408,,,,,4,1,11,0,1,C,,LH2,C,,R4,006010
692179,692180,X,,False,WEIGHT UNIT CODE,0188,,,,,1,1,12,0,1,C,P  012013,LH2,C,,ID,006010
692180,692181,X,,False,NET EXPLOSIVE QUANTITY,0267,,,,,10,1,13,0,1,C,,LH2,C,,N0,006010
692181,692182,X,,False,HAZARDOUS MATERIAL SHIPPING NAME,0224,,,,,25,1,1,0,1,C,P  001002,LH3,C,,AN,006010
692182,692183,X,,False,HAZARDOUS MATERIAL SHIPPING NAME QUALIFIER,0984,,,,,1,1,2,0,1,C,,LH3,C,,ID,006010
692183,692184,X,,False,N.O.S. INDICATOR CODE,0985,,,,,3,3,3,0,1,O,,LH3,O,,ID,006010
692184,692185,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,4,0,1,O,,LH3,O,,ID,006010
692185,692186,X,,False,EMERGENCY RESPONSE PLAN NUMBER,0238,,,,,12,1,1,0,1,C,P  001002,LH4,C,,AN,006010
692186,692187,X,,False,COMMUNICATION NUMBER,0364,,,,,256,1,2,0,1,C,,LH4,C,,AN,006010
692187,692188,X,,False,PACKING GROUP CODE,0254,,,,,3,1,3,0,1,O,,LH4,O,,ID,006010
692188,692189,X,,False,SUBSIDIARY CLASSIFICATION,0230,,,,,3,1,4,0,1,O,,LH4,O,,ID,006010
692189,692190,X,,False,SUBSIDIARY CLASSIFICATION,0230,,,,,3,1,5,0,1,O,,LH4,O,,ID,006010
692190,692191,X,,False,SUBSIDIARY CLASSIFICATION,0230,,,,,3,1,6,0,1,O,,LH4,O,,ID,006010
692191,692192,X,,False,SUBSIDIARY RISK INDICATOR,0271,,,,,2,1,7,0,1,O,,LH4,O,,ID,006010
692192,692193,X,,False,NET EXPLOSIVE QUANTITY,0267,,,,,10,1,8,0,1,C,P  008012,LH4,C,,N0,006010
692193,692194,X,,False,CANADIAN HAZARDOUS NOTATION,0805,,,,,25,1,9,0,1,O,,LH4,O,,AN,006010
692194,692195,X,,False,SPECIAL COMMODITY INDICATOR CODE,0986,,,,,1,1,10,0,1,O,,LH4,O,,ID,006010
692195,692196,X,,False,COMMUNICATION NUMBER,0364,,,,,256,1,11,0,1,O,,LH4,O,,AN,006010
692196,692197,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,,,,,2,2,12,0,1,C,,LH4,C,,ID,006010
692197,692198,X,,False,NAME,0093,,,,,60,1,1,0,1,O,,LH6,O,,AN,006010
692198,692199,X,,False,HAZARDOUS CERTIFICATION CODE,0272,,,,,1,1,2,0,1,C,P  002003,LH6,C,,ID,006010
692199,692200,X,,False,HAZARDOUS CERTIFICATION DECLARATION,0273,,,,,25,1,3,0,1,C,,LH6,C,,AN,006010
692200,692201,X,,False,HAZARDOUS CERTIFICATION DECLARATION,0273,,,,,25,1,4,0,1,O,,LH6,O,,AN,006010
692201,692202,X,,False,STATE OR PROVINCE CODE,0156,,,,,2,2,1,0,1,M,,LIC,M,,ID,006010
692202,692203,X,,False,PRODUCT/SERVICE ID QUALIFIER,0235,,,,,2,2,2,0,1,M,,LIC,M,,ID,006010
692203,692204,X,,False,PRODUCT/SERVICE ID,0234,,,,,80,1,3,0,1,M,,LIC,M,,AN,006010
692204,692205,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,4,0,1,M,,LIC,M,,ID,006010
692205,692206,X,,False,STATUS CODE,0546,,,,,2,2,5,0,1,M,,LIC,M,,ID,006010
692206,692207,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,6,0,1,O,,LIC,O,,AN,006010
692207,692208,X,,False,STATE OR PROVINCE CODE,0156,,,,,2,2,7,0,1,C,,LIC,C,,ID,006010
692208,692209,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,8,0,1,O,C  008007,LIC,O,,AN,006010
692209,692210,X,,False,DATE TIME PERIOD FORMAT QUALIFIER,1250,,,,,3,2,1,0,1,M,,LID,M,,ID,006010
692210,692211,X,,False,DATE TIME PERIOD,1251,,,,,35,1,2,0,1,M,,LID,M,,AN,006010
692211,692212,X,,False,INDUSTRY CODE,1271,,,,,30,1,3,0,1,O,,LID,O,,AN,006010
692212,692213,X,,False,INDUSTRY CODE,1271,,,,,30,1,4,0,1,O,,LID,O,,AN,006010
692213,692214,X,,False,DESCRIPTION,0352,,,,,80,1,5,0,1,O,,LID,O,,AN,006010
692214,692215,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,6,0,1,O,,LID,O,,ID,006010
692215,692216,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,7,0,1,O,,LID,O,,ID,006010
692216,692217,X,,False,DESCRIPTION,0352,,,,,80,1,8,0,1,O,,LID,O,,AN,006010
692217,692218,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,9,0,1,O,,LID,O,,ID,006010
692218,692219,X,,False,LOCATION TYPE CODE,1466,,,,,2,2,1,0,1,M,,LIE,M,,ID,006010
692219,692220,X,,False,PROXIMITY CODE,1465,,,,,2,2,2,0,1,O,,LIE,O,,ID,006010
692220,692221,X,,False,DESCRIPTION,0352,,,,,80,1,3,0,1,O,,LIE,O,,AN,006010
692221,692222,X,,False,ENTITY IDENTIFIER CODE,0098,,,,,3,2,4,0,1,O,,LIE,O,,ID,006010
692222,692223,X,,False,ASSIGNED IDENTIFICATION,0350,,,,,20,1,1,0,1,O,,LIN,O,,AN,006010
692223,692224,X,,False,PRODUCT/SERVICE ID QUALIFIER,0235,,,,,2,2,2,0,1,M,,LIN,M,,ID,006010
692224,692225,X,,False,PRODUCT/SERVICE ID,0234,,,,,80,1,3,0,1,M,,LIN,M,,AN,006010
692225,692226,X,,False,PRODUCT/SERVICE ID QUALIFIER,0235,,,,,2,2,4,0,1,C,P  004005,LIN,C,,ID,006010
692226,692227,X,,False,PRODUCT/SERVICE ID,0234,,,,,80,1,5,0,1,C,,LIN,C,,AN,006010
692227,692228,X,,False,PRODUCT/SERVICE ID QUALIFIER,0235,,,,,2,2,6,0,1,C,P  006007,LIN,C,,ID,006010
692228,692229,X,,False,PRODUCT/SERVICE ID,0234,,,,,80,1,7,0,1,C,,LIN,C,,AN,006010
692229,692230,X,,False,PRODUCT/SERVICE ID QUALIFIER,0235,,,,,2,2,8,0,1,C,P  008009,LIN,C,,ID,006010
692230,692231,X,,False,PRODUCT/SERVICE ID,0234,,,,,80,1,9,0,1,C,,LIN,C,,AN,006010
692231,692232,X,,False,PRODUCT/SERVICE ID QUALIFIER,0235,,,,,2,2,10,0,1,C,P  010011,LIN,C,,ID,006010
692232,692233,X,,False,PRODUCT/SERVICE ID,0234,,,,,80,1,11,0,1,C,,LIN,C,,AN,006010
692233,692234,X,,False,PRODUCT/SERVICE ID QUALIFIER,0235,,,,,2,2,12,0,1,C,P  012013,LIN,C,,ID,006010
692234,692235,X,,False,PRODUCT/SERVICE ID,0234,,,,,80,1,13,0,1,C,,LIN,C,,AN,006010
692235,692236,X,,False,PRODUCT/SERVICE ID QUALIFIER,0235,,,,,2,2,14,0,1,C,P  014015,LIN,C,,ID,006010
692236,692237,X,,False,PRODUCT/SERVICE ID,0234,,,,,80,1,15,0,1,C,,LIN,C,,AN,006010
692237,692238,X,,False,PRODUCT/SERVICE ID QUALIFIER,0235,,,,,2,2,16,0,1,C,P  016017,LIN,C,,ID,006010
692238,692239,X,,False,PRODUCT/SERVICE ID,0234,,,,,80,1,17,0,1,C,,LIN,C,,AN,006010
692239,692240,X,,False,PRODUCT/SERVICE ID QUALIFIER,0235,,,,,2,2,18,0,1,C,P  018019,LIN,C,,ID,006010
692240,692241,X,,False,PRODUCT/SERVICE ID,0234,,,,,80,1,19,0,1,C,,LIN,C,,AN,006010
692241,692242,X,,False,PRODUCT/SERVICE ID QUALIFIER,0235,,,,,2,2,20,0,1,C,P  020021,LIN,C,,ID,006010
692242,692243,X,,False,PRODUCT/SERVICE ID,0234,,,,,80,1,21,0,1,C,,LIN,C,,AN,006010
692243,692244,X,,False,PRODUCT/SERVICE ID QUALIFIER,0235,,,,,2,2,22,0,1,C,P  022023,LIN,C,,ID,006010
692244,692245,X,,False,PRODUCT/SERVICE ID,0234,,,,,80,1,23,0,1,C,,LIN,C,,AN,006010
692245,692246,X,,False,PRODUCT/SERVICE ID QUALIFIER,0235,,,,,2,2,24,0,1,C,P  024025,LIN,C,,ID,006010
692246,692247,X,,False,PRODUCT/SERVICE ID,0234,,,,,80,1,25,0,1,C,,LIN,C,,AN,006010
692247,692248,X,,False,PRODUCT/SERVICE ID QUALIFIER,0235,,,,,2,2,26,0,1,C,P  026027,LIN,C,,ID,006010
692248,692249,X,,False,PRODUCT/SERVICE ID,0234,,,,,80,1,27,0,1,C,,LIN,C,,AN,006010
692249,692250,X,,False,PRODUCT/SERVICE ID QUALIFIER,0235,,,,,2,2,28,0,1,C,P  028029,LIN,C,,ID,006010
692250,692251,X,,False,PRODUCT/SERVICE ID,0234,,,,,80,1,29,0,1,C,,LIN,C,,AN,006010
692251,692252,X,,False,PRODUCT/SERVICE ID QUALIFIER,0235,,,,,2,2,30,0,1,C,P  030031,LIN,C,,ID,006010
692252,692253,X,,False,PRODUCT/SERVICE ID,0234,,,,,80,1,31,0,1,C,,LIN,C,,AN,006010
692253,692254,X,,False,AGENCY QUALIFIER CODE,0559,,,,,2,2,1,0,1,M,,LM,M,,ID,006010
692254,692255,X,,False,SOURCE SUBQUALIFIER,0822,,,,,15,1,2,0,1,O,,LM,O,,AN,006010
692255,692256,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,1,0,1,M,,LN,M,,AN,006010
692256,692257,X,,False,MONETARY AMOUNT,0782,,,,,18,1,2,0,1,M,,LN,M,,R,006010
692257,692258,X,,False,DATE TIME PERIOD FORMAT QUALIFIER,1250,,,,,3,2,3,0,1,C,P  003004,LN,C,,ID,006010
692258,692259,X,,False,DATE TIME PERIOD,1251,,,,,35,1,4,0,1,C,,LN,C,,AN,006010
692259,692260,X,,False,FREQUENCY CODE,0594,,,,,1,1,5,0,1,C,P  005006,LN,C,,ID,006010
692260,692261,X,,False,MONETARY AMOUNT,0782,,,,,18,1,6,0,1,C,,LN,C,,R,006010
692261,692262,X,,False,PERCENTAGE AS DECIMAL,0954,,,,,10,1,7,0,1,O,,LN,O,,R,006010
692262,692263,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,8,0,1,O,,LN,O,,ID,006010
692263,692264,X,,False,LOAN PURPOSE CODE,1081,,,,,2,2,9,0,1,O,,LN,O,,ID,006010
692264,692265,X,,False,LOAN PAYMENT TYPE CODE,1085,,,,,2,2,10,0,1,O,,LN,O,,ID,006010
692265,692266,X,,False,LOAN RATE TYPE CODE,1086,,,,,1,1,11,0,1,O,,LN,O,,ID,006010
692266,692267,X,,False,MONETARY AMOUNT,0782,,,,,18,1,1,0,1,M,,LN1,M,,R,006010
692267,692268,X,,False,LIEN PRIORITY CODE,1101,,,,,1,1,2,0,1,M,,LN1,M,,ID,006010
692268,692269,X,,False,REAL ESTATE LOAN TYPE CODE,1093,,,,,1,1,3,0,1,M,,LN1,M,,ID,006010
692269,692270,X,,False,MONETARY AMOUNT,0782,,,,,18,1,4,0,1,O,,LN1,O,,R,006010
692270,692271,X,,False,PERCENTAGE AS DECIMAL,0954,,,,,10,1,5,0,1,O,,LN1,O,,R,006010
692271,692272,X,,False,PERCENTAGE AS DECIMAL,0954,,,,,10,1,6,0,1,O,,LN1,O,,R,006010
692272,692273,X,,False,RATE/VALUE QUALIFIER,0122,,,,,2,2,7,0,1,C,P  007008,LN1,C,,ID,006010
692273,692274,X,,False,MONETARY AMOUNT,0782,,,,,18,1,8,0,1,C,,LN1,C,,R,006010
692274,692275,X,,False,REAL ESTATE LOAN SECURITY INSTRUMENT CODE,1076,,,,,1,1,9,0,1,O,,LN1,O,,ID,006010
692275,692276,X,,False,LOAN DOCUMENTATION TYPE CODE,1103,,,,,1,1,10,0,1,O,,LN1,O,,ID,006010
692276,692277,X,,False,LOAN RATE TYPE CODE,1086,,,,,1,1,11,0,1,O,,LN1,O,,ID,006010
692277,692278,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,12,0,1,O,,LN1,O,,ID,006010
692278,692279,X,,False,ACCOUNT NUMBER,0508,,,,,35,1,13,0,1,O,,LN1,O,,AN,006010
692279,692280,X,,False,PERCENTAGE AS DECIMAL,0954,,,,,10,1,14,0,1,O,,LN1,O,,R,006010
692280,692281,X,,False,PERCENTAGE AS DECIMAL,0954,,,,,10,1,15,0,1,O,,LN1,O,,R,006010
692281,692282,X,,False,DATE TIME PERIOD FORMAT QUALIFIER,1250,,,,,3,2,16,0,1,C,L  016017018019020021,LN1,C,,ID,006010
692282,692283,X,,False,DATE TIME PERIOD,1251,,,,,35,1,17,0,1,C,C  017016,LN1,C,,AN,006010
692283,692284,X,,False,DATE TIME PERIOD,1251,,,,,35,1,18,0,1,C,C  018016,LN1,C,,AN,006010
692284,692285,X,,False,DATE TIME PERIOD,1251,,,,,35,1,19,0,1,C,C  019016,LN1,C,,AN,006010
692285,692286,X,,False,DATE TIME PERIOD,1251,,,,,35,1,20,0,1,C,C  020016,LN1,C,,AN,006010
692286,692287,X,,False,DATE TIME PERIOD,1251,,,,,35,1,21,0,1,C,C  021016,LN1,C,,AN,006010
692287,692288,X,,False,MONETARY AMOUNT,0782,,,,,18,1,22,0,1,O,,LN1,O,,R,006010
692288,692289,X,,False,MONETARY AMOUNT,0782,,,,,18,1,23,0,1,O,,LN1,O,,R,006010
692289,692290,X,,False,LIEN PRIORITY CODE,1101,,,,,1,1,1,0,1,M,,LN2,M,,ID,006010
692290,692291,X,,False,REAL ESTATE LOAN TYPE CODE,1093,,,,,1,1,2,0,1,M,,LN2,M,,ID,006010
692291,692292,X,,False,PERCENTAGE AS DECIMAL,0954,,,,,10,1,3,0,1,C,P  003004,LN2,C,,R,006010
692292,692293,X,,False,FREQUENCY CODE,0594,,,,,1,1,4,0,1,C,,LN2,C,,ID,006010
